DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,decision,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y35-64,TOTAL_POS,FR,2017,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SS,M,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,TOTAL,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y18-34,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,ST,M,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,REJECTED,FR,2015,130,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,REJECTED,FR,2016,195,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,REJECTED,FR,2017,160,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,REJECTED,FR,2018,165,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,REJECTED,FR,2019,220,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,TOTAL_POS,FR,2015,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,TOTAL_POS,FR,2016,30,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,TOTAL_POS,FR,2017,45,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,TOTAL_POS,FR,2018,45,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,TOTAL,TOTAL_POS,FR,2019,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,REJECTED,FR,2015,60,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,REJECTED,FR,2016,90,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,REJECTED,FR,2017,75,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,REJECTED,FR,2018,80,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,REJECTED,FR,2019,110,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,TOTAL_POS,FR,2015,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,TOTAL_POS,FR,2016,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,TOTAL_POS,FR,2017,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,TOTAL_POS,FR,2018,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y18-34,TOTAL_POS,FR,2019,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,REJECTED,FR,2015,70,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,REJECTED,FR,2016,90,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,REJECTED,FR,2017,75,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,REJECTED,FR,2018,75,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,REJECTED,FR,2019,105,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,TOTAL_POS,FR,2015,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,TOTAL_POS,FR,2016,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,TOTAL_POS,FR,2017,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,TOTAL_POS,FR,2018,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y35-64,TOTAL_POS,FR,2019,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,REJECTED,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,REJECTED,FR,2017,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,REJECTED,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,TOTAL_POS,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,REJECTED,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,REJECTED,FR,2017,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,REJECTED,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,REJECTED,FR,2019,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,TOTAL_POS,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,TOTAL_POS,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,STLS,M,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,REJECTED,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,REJECTED,FR,2018,15,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,REJECTED,FR,2019,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,TOTAL_POS,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,TOTAL_POS,FR,2017,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,TOTAL_POS,FR,2018,10,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,TOTAL,TOTAL_POS,FR,2019,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,REJECTED,FR,2015,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,REJECTED,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,REJECTED,FR,2019,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,TOTAL_POS,FR,2016,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,TOTAL_POS,FR,2017,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,TOTAL_POS,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y18-34,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y35-64,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,REJECTED,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,TOTAL_POS,FR,2018,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_GE65,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,REJECTED,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,REJECTED,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,REJECTED,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,REJECTED,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,REJECTED,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,TOTAL_POS,FR,2015,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,TOTAL_POS,FR,2016,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,TOTAL_POS,FR,2017,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,TOTAL_POS,FR,2018,5,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SV,M,Y_LT18,TOTAL_POS,FR,2019,0,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,REJECTED,FR,2015,60,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,REJECTED,FR,2016,80,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,REJECTED,FR,2017,165,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,REJECTED,FR,2018,260,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,REJECTED,FR,2019,485,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,TOTAL_POS,FR,2015,1800,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,TOTAL_POS,FR,2016,2810,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,TOTAL_POS,FR,2017,2370,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,TOTAL_POS,FR,2018,1435,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,TOTAL,TOTAL_POS,FR,2019,1145,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,REJECTED,FR,2015,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,REJECTED,FR,2016,35,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,REJECTED,FR,2017,70,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,REJECTED,FR,2018,90,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,REJECTED,FR,2019,180,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,TOTAL_POS,FR,2015,665,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,TOTAL_POS,FR,2016,1020,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,TOTAL_POS,FR,2017,725,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,TOTAL_POS,FR,2018,415,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y18-34,TOTAL_POS,FR,2019,340,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y35-64,REJECTED,FR,2015,20,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y35-64,REJECTED,FR,2016,25,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y35-64,REJECTED,FR,2017,50,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y35-64,REJECTED,FR,2018,70,
ESTAT:MIGR_ASYDCFSTA(1.0),03/06/21 11:00:00,A,PER,SY,M,Y35-64,REJECTED,FR,2019,125,
